fname,dialogue,summary,topic
aug_2516,"#Person1#: 요즘 아이들이 컴퓨터 많이 쓰는데, 장점이라고 생각해?
#Person2#: 글쎄, 계산기나 맞춤법 검사기만 믿고 기본 능력이 떨어질 것 같아 걱정돼.
#Person1#: 오히려 코딩이나 창작 프로그램을 통해 논리적 사고와 창의성이 발달한다고 봐.
#Person1#: 그게 무슨 말이야?
#Person2#: 요즘 아이들은 철자도 잘 못 하고, 덧셈이나 뺄셈도 힘들어하잖아. 이제는 기억력도 예전 같지 않고. 그건 기계에 너무 의존해서 그래.
#Person1#: 그건 기계 때문이 아니야. 오히려 프로그램을 만들 때 생각이 자극돼. 상상력을 키우고, 정신을 날카롭게 해준다고.","#Person1#은 컴퓨터가 아이들의 사고 능력을 향상시키고 창의력을 자극한다고 주장하고, #Person2#은 컴퓨터가 아이들의 기본 기술을 약화시키고 기억력을 감소시킨다고 주장합니다.",컴퓨터 사용의 장단점
aug_2517,"#Person1#: 안녕하세요! 학생회에서 학생들의 식습관 개선을 위한 설문조사를 진행 중인데, 잠깐 시간 내어 주실 수 있나요?
#Person2#: 아, 네. 설문조사라면 답변해 드릴게요. 어떤 내용을 물어보시는 거예요?
#Person1#: 주로 식사 패턴이나 즐겨 먹는 음식에 대해 묻고 있어요. 평소 식단 관련해서 불편한 점은 없으신가요?
#Person2#: 불편하다기보다는 편식하는 편이랄까요? 특히 채소랑 해산물 중에는 아예 못 먹는 것도 있어요.
#Person1#: 그렇군요. 어떤 종류의 음식을 특히 기피하시나요?
#Person2#: 저는 당근이랑 생선은 못 먹겠어요.
#Person2#: 저는 당근이랑 생선은 못 먹겠어요.
#Person1#: 하루에 몇 끼 드세요?
#Person2#: 음, 제가 항상 늦잠을 자서 아침은 거의 안 먹고요. 점심으로는 초콜릿 바랑 햄버거 정도만 먹어요. 그래서 저녁에야 제대로 식사해요.
#Person1#: 알겠습니다. 혹시 신선한 과일은 식단에 포함되어 있나요?
#Person2#: 잘 안 먹어요. 몸에 좋은 건 알지만, 과일을 먹는 습관이 안 돼서요.","#Person1#은 학생회에서 나와 #Person2#에게 학생들의 식습관에 대한 설문조사를 진행하고 있으며, #Person2#는 각 질문에 성실히 답변하고 있습니다.",학생 식습관 조사
aug_2518,"#Person1#: 부탁 하나 들어줄래? 내 이력서 좀 인사부에 보내기 전에 검토해 줄 수 있어?
#Person2#: 물론이지, 어디 보자... 개인 정보, 학력, 경력, 교육... 내가 보기엔 언어 능력을 추가하는 게 좋을 것 같아. 너 세 개 국어 하잖아. 그걸 이력서에 쓰는 게 좋을 것 같아.
#Person1#: 근데 언어는 공학이랑 상관 없잖아. 이력서에 전공과 관련된 것만 써야 하는 거 아닌가?
#Person1#: 공학 직무에 지원할 건데 외국어 능력이 도움이 될지 모르겠어. 차라리 프로젝트 경험을 더 상세하게 적는 게 나을 것 같아.
#Person2#: 언어는 소프트 스킬이자 커뮤니케이션 능력으로 평가받아. 글로벌 기업이나 해외 협력 시 큰 장점이 될 수 있어. 지원 분야에도 분명 도움될 거야.
#Person1#: 음... 그래도 기술 역량을 강조하는 게 더 중요하다고 생각해. 언어 대신 세부 기술 스택을 추가해야 할 것 같아.
#Person2#: 둘 다 중요해. 기술 스택은 이미 충분히 명시했고, 언어 능력은 차별점이 될 수 있어. 일단 써 보고 인사부 반응을 봐. 필요 없으면 그때 빼도 되잖아.",#Person2#는 #Person1#의 이력서를 검토하며 언어 능력을 추가하라고 제안합니다. #Person1#은 언어가 공학과 관련이 없다고 생각합니다. #Person2#는 #Person1#을 설득하려 합니다.,이력서 검토
aug_2519,"#Person1#: 요즘 대학원 준비하던데 어떻게 진행되고 있어?
#Person2#: 아직 지원 국가도 못 정했어. 고민이 너무 많아.
#Person1#: 전공을 고려해서 미국 쪽을 생각해 보는 건 어때? 관련 분야에서 미국 대학들이 강세잖아.
#Person2#: 미국은 학비도 비싸고 경쟁도 심할 것 같아서 좀 막막해.
#Person1#: 내가 너라면 미국에 갈 것 같아.
#Person2#: 어느 대학에 지원하는 게 좋을까?
#Person1#: 선택할 수 있는 대학이 많아. 하버드, 예일, 미시간대, MIT 같은 유명한 대학들이 있지. 경쟁도 치열하고 비싸긴 해. 조금 작은 대학이나 연구소들도 나쁘지 않고 더 저렴해.
#Person2#: 아, 그렇구나. 정말 고마워.",#Person2#가 대학원 공부에 대해 #Person1#에게 조언을 구하고 있습니다. #Person1#은 #Person2#에게 미국으로 유학 가는 것을 제안하며 몇몇 대학을 추천합니다.,대학원 유학 상담
aug_2520,"#Person1#: 헐랭... 이제야 끝난다. 이거 어떡하냐 진짜 스트레스 받음... 오늘은 한잔 해야겠다 진짜루
#Person2#: 뭐야 뭐야 인터뷰 끝났다면서 왜 그러고 앉아있어? 괜찮아? 차라리 한잔 하자고 해야지 ㅋㅋ
#Person1#: 진작 얘기할걸 그랬다... 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기 저기
#Person2#: 진정해. 이제 다 끝났잖아. 어쨌든 어떻게 됐어?
#Person1#: 잘 모르겠어. 필기 시험은 잘 본 것 같아. 많은 질문에 답할 준비했는데, 예상했던 것들은 안 물어보더라. 놀랍게도, 매니저가 중국 시에 대해 나랑 얘기를 시도하더라.
#Person2#: 그거 이상하네. 근데 아마 최신 인터뷰 기법이라고 해서, '좀 더 개인적으로 알아가는 것'이라고 부르는 걸지도 몰라. 너는 어떻게 대답했어?
#Person1#: 그냥 최선을 다했지.","#Person1#이 힘든 인터뷰 후에 술 한 잔 하자고 제안하고, #Person2#는 인터뷰에 대한 자세한 정보를 물어봅니다.",인터뷰 후 대화
aug_2521,"#Person1#: 우리 집에 와주셔서 정말 감사합니다. 저희 아내랑 저는 아이들을 봐 줄 사람이 필요해요. 6년 전에 첫 아이를 낳고 나서 아내가 변호사 일을 그만두고 아이를 돌봤어요. 그러다 2년 전에 딸도 생겼죠. 그런데 이제 아내가 대학교에서 강의를 시작하기로 해서 낮에 아이들을 봐 줄 사람을 고용하려고 해요.
#Person2#: 저는 아이 돌보는 경험이 많아요. 중학교 때부터 제 동생들을 돌보기 시작했고, 고등학교 때는 용돈 벌이로 다른 사람들 아이들도 돌봤어요. 작년에 적십자 안전 강좌도 수료해서 기본적인 응급처치도 할 줄 알아요.
#Person1#: 좋네요. 그런데 저희 아이들은 만 6세와 4세인데, 특히 막내가 아직 말이 서툴러서 좀 까다로울 수 있어요. 그 부분은 어떻게 생각하시나요?
#Person2#: 문제없어요. 제 동생들도 비슷한 나이대였고, 놀이로 언어 자극을 주는 방법을 알고 있어요. 또 간식 시간이나 낮잠 스케줄도 유연하게 맞출 수 있습니다.","#Person1#의 아내는 첫 아이를 돌보기 위해 일을 그만두었으나, 두 번째 아이가 태어난 후 강의를 시작하게 되어 보모가 필요해졌습니다. #Person2#는 아이 돌보는 경험이 있으며 #Person1#은 #Person2#에게 시간당 20달러를 지급할 것입니다.",보모 구하기
aug_2522,"#Person1#: Wang 교수님 오늘 오랜만에 정장 입으셨네. 타이까지 완벽하시던데?
#Person2#: 맞아, 평소에 캐주얼만 입으시다가 갑자기 포멀해 보이시더라.
#Person1#: 그런데 타이 색상도 옷이랑 잘 어울리고, 매듭도 깔끔하시더라.
#Person2#: 역시 교수님들은 스타일 감각도 남다르시네. 보통 사람들은 그렇게 못 매잖아.
#Person1#: 나도 가끔 타이 매다가 실패해서 다시 풀 때가 있어.
#Person2#: 맞아, 기본 매듭도 쉽지 않은데 Wang 교수님은 프로처럼 하시더라.
#Person1#: 남자는 타이가 필수지. 잘 어울리는 타이를 매면 훨씬 매력적으로 보여.
#Person1#: 남자는 타이가 필수지. 잘 어울리는 타이를 매면 훨씬 매력적으로 보여.
#Person2#: 매치도 중요하지만 타이를 매는 방법도 중요하잖아.
#Person1#: 우리 아버지는 타이 매는 법을 몰라서 주로 크라바트를 하셔.
#Person2#: 우리 아버지는 매일 타이를 매시는데 직접 못 하셔. 그래서 우리 어머니가 매일 아침 도와주셔.
#Person1#: 너희 어머니 정말 인내심 강하시고 자상하신 것 같다.","#Person1#과 #Person2#는 Wang 교수님의 옷차림과 그의 스타일에 대해 이야기합니다. 두 사람은 남성에게 타이가 필수적이라고 생각하며, 매치와 매는 방법의 중요성도 언급합니다. 두 사람의 아버지 모두 타이를 매는 방법을 잘 알지 못합니다.",타이
aug_2523,"#Person1#: 안녕하세요, Mr. Carmichael. Ellen Bower입니다. 인터뷰 일정 확정하려고 연락드렸어요.
#Person2#: 아, Bower 씨. 네, 어떤 시간이 편하신가요? 제 쪽에서는 다음 주 중 하루면 될 것 같습니다.
#Person1#: 이해합니다, Mr. Carmichael. 다음 주에 시간 내주시면 감사하겠습니다.
#Person2#: 그럼 좋습니다. 다음 주 화요일 오전 11시 30분은 어떨까요?","Ellen Bower는 Mr. Carmichael에게 인터뷰 일정을 잡기 위해 전화했고, Mr. Carmichael은 다음 주 화요일로 약속을 정했습니다.",인터뷰 약속
aug_2524,"#Person1#: 그래서, Emily, 오늘 하루 어땠어?
#Person2#: 네가 진짜로 듣고 싶어하지 않는다고 생각하는데.
#Person1#: 그렇게까지 나쁘진 않았을 거야. 말해봐.
#Person2#: 솔직히 말해서, 끔찍했어! 우리 매니저는 정말 귀찮은 존재야!
#Person1#: 왜? 무슨 일이 있었는데?
#Person2#: 그 사람이 월간 보고서에서 실수를 몇 번 하고, 그 상사가 그걸 발견하자, 나한테 책임을 떠넘겼어!
#Person1#: 그거 정말 불공평하네. 너 어떻게 했어?
#Person2#: 할 수 있는 게 없었어. 나랑 그 사람 사이에 항상 안 좋은 감정이 있거든. 무슨 말이라도 했으면 틀림없이 잘렸을 거야.
#Person1#: 그런 상황에서 참은 거 자체가 대단해. 다른 동료들은 어떻게 반응했어?
#Person2#: 대부분 모른 척했어. 매니저가 다른 사람들한테는 좀 더 부드럽게 대하더라고.
#Person1#: 왜 너만 대상으로 삼는 걸까? 혹시 전에 무슨 일 있었어?
#Person2#: 나도 모르겠어. 그냥 내가 하는 일마다 트집 잡는 것 같아.
#Person1#: 그래도 네가 참기로 한 건 좋은 선택인 것 같아. 감정 조절도 힘들었겠다.
#Person2#: 맞아. 하지만 승진할 때까지 버티려고. 그 후에는 내가 더 이상 참지만 않을 거야.
#Person1#: 계획 있는 거네. 만약 상황이 더 나빠지면 어떻게 할 생각이야?
#Person2#: HR에 기록부터 하나씩 쌓을까 생각 중이야. 그래도 일단 내 일에는 집중하려고.
#Person1#: 현명한 선택이야. 너만 힘들어하지 말고 주변과 더 공유해봐.
#Person1#: 아, 그리고 너에게 그런 말을 한 내 상사가 있네. 그 사람 때문에 화나지만…
#Person2#: (웃으며) 어이없지. 우리 모두 같은 처지야. 하지만 너처럼 참고 더 강해질 수 있어!",Emily는 #Person1#에게 끔찍한 하루였다고 말한다. 그녀의 매니저가 보고서 실수를 그녀에게 책임을 떠넘겼다. Emily는 매니저가 다른 사람들보다 그녀에게 더 나쁘게 대하는 이유를 알지 못하지만 승진할 때까지 참기로 한다. #Person1#은 그녀의 판단이 현명하다고 생각한다.,직장 내 불공평한 대우
aug_2525,"#Person1#: 어제 파티는 잘 끝났어? 다들 즐거워하던데.
#Person2#: 파티 자체는 성공적이었는데, 한 가지 문제가 있었어.
#Person1#: 뭐가 문제였어? 음식 부족이나 그런 건 없었겠지?
#Person2#: 음, 상사분을 초대했던 게 실수였던 것 같아.
#Person1#: 정말? 이번엔 얼마나 늦게 갔어? 자정쯤?
#Person1#: 정말? 이번엔 얼마나 늦게 갔어? 자정쯤?
#Person2#: 그보다 더 늦었지. 새벽 2시까지 있었어. 우리 둘 다 일찍 일어나야 했는데.
#Person1#: 그냥 일찍 가달라고 했어야지.
#Person2#: 음, 내 상사한테 그러긴 좀 힘들지.",#Person2#는 파티가 성공적이었지만 상사의 늦은 귀가로 인해 초대하지 말았어야 했다고 생각한다.,저녁 파티
aug_2526,"#Person1#: 아, 제 정류장을 지나쳤네요. 조금만 서서 내려주실 수 있나요?
#Person2#: 죄송합니다. 그렇게는 안 되고, 다음 역까지 기다리셔야 해요.
#Person1#: 다음 역은 얼마나 걸리죠?
#Person2#: 약 15분 정도 남았습니다. 역에 도착하시면 환승 가능한 버스가 있으니 확인 부탁드립니다.
#Person1#: 네, 알겠습니다. 오늘 하루 수고 많으십니다.","#Person1#이 정류장을 지나쳐 내릴 수 없게 되었으며, 다음 역까지 기다려야 합니다.",정류장 지나침
aug_2527,"#Person1#: Helen, 이번 지원서에 경력 부분을 좀 더 자세히 적어주실 수 있나요?
#Person2#: 아, 네. 어떤 부분을 더 추가해야 할까요?
#Person1#: Format에서 2년 반 정도 일하셨다고 했는데, 어떤 업무를 주로 하셨나요?
#Person2#: 주로 고객 관계 관리과 프로젝트 조율을 담당했어요.
#Person1#: 아, 그럼 Format은 Helen님에게 어떤 회사였나요?
#Person2#: 첫 번째 직장이라 많은 것을 배운 곳이에요. 조금 더 큰 규모의 회사를 경험하려고 이직을 준비 중이에요.
#Person1#: 네, 그 소식 들었어요. Format 전에 어디에서 일하셨나요?
#Person1#: 네, 그 소식 들었어요. Format 전에 어디에서 일하셨나요?
#Person2#: Ideal Systems이요.
#Person1#: 거기서는 얼마나 일하셨나요?
#Person2#: 10년 동안 비서로 일했어요.
#Person1#: 비서 일을 그만두신 이유는 뭔가요?
#Person2#: 음, 변화가 필요하다고 느꼈어요. 거기서 배울 수 있는 건 다 배운 것 같았거든요.
#Person1#: 네, 그 정도면 경력 얘기는 충분하네요. 목록에 올려두겠습니다.",#Person1#은 Helen에게 Format과 Ideal Systems에서의 경력을 자세히 묻습니다.,직장 경력
aug_2528,"#Person1#: 환경 문제가 너희 나라에서도 큰 문제야? 우리나라에서는 그래.
#Person2#: 우리나라도 마찬가지야. 가장 큰 문제는 물인데, 날씨가 건조해서 물 절약이 매우 중요해.
#Person1#: 물을 절약하는 방법은 뭐가 있어?
#Person2#: 물이 배급돼. 매달 쓸 수 있는 양이 정해져 있어. 그래서 세탁기 같은 현대 가전제품을 많이 못 써. 물을 너무 많이 쓰거든.
#Person1#: 물 배급제라… 정말 힘들겠다. 우리 나라는 공기 오염이 가장 큰 문제야. 매일 미세먼지 주의보를 받아.
#Person2#: 공기 오염도 심각하구나. 우리 나라는 물 문제 때문에 식수원 오염도 걱정돼. 국제 협력 없이는 해결할 수 없을 것 같아.
#Person1#: 맞아. 특히 산업화된 국가들이 함께 탄소 배출을 줄여야 해. 우리 정부는 석탄 발전을 점차 줄이는 중이야.
#Person2#: 우리 정부도 물 부족 국가들과 기술 협력 프로그램을 만들었어. 함께 연구하면 더 효과적인 해결책을 찾을 수 있을 거야.
#Person1#: 좋은 생각이야. 환경 문제는 국경 없이 퍼지니까, 전 세계가 힘을 모아야 해.",#Person2#의 나라에서는 물이 배급되어 사용될 만큼 물 문제가 심각하다. #Person1#의 나라에서는 가장 큰 환경 문제가 공기 오염이다. 두 사람은 환경 문제에 대해 국제적인 대응이 필요하다고 생각한다.,환경 문제
aug_2529,"#Person1#: 엄마, 나 약 먹기 싫어. 그냥 쉴래요.
#Person2#: 안 돼! 감기 빨리 나으려면 꼭 먹어야 해. 여기 종합비타민부터 먹어.
#Person1#: 머리도 안 아픈데 타이레놀까지 왜 먹어요?
#Person2#: 예방 차원에서 먹는 거야. 자, 여기 물 따라줄게.
#Person1#: 꼭 먹어야 돼?
#Person2#: 자, 내가 잘게 부셔줄게. 그리고 여기 기침약도 있어.
#Person1#: 으엑!
#Person2#: 알지, 맛없는 거. 근데 먹으면 나아질 거야. 코 막고 먹어 봐. 그러면 덜 느끼지.","#Person1#의 어머니는 #Person1#에게 종합비타민, 타이레놀, 기침약을 복용하라고 권한다.",약 복용
aug_2530,"#Person1#: 오랜만에 연락했어, 요즘 돈이 급해서 그런데... 혹시 50달러만 빌려줄 수 있을까?
#Person2#: 갑자기 뭔 돈이 필요해? 갚을 계획은 있고?
#Person1#: 이번 달에 지출이 좀 많았거든. 금방 갚을 수 있을 거야.
#Person2#: 우선 지출 내역을 보여줘야겠어. 그래야 도와줄지 말지 결정할 수 있으니까.
#Person1#: 솔직히 월급 대부분이 월세랑 공과금으로 나가고... 나머지는 카드값으로 빠져나가.
#Person2#: 카드값이 얼마나 되는데? 한번 정리해보자.
#Person1#: 한 달에 800달러 정도? 근데 월세도 1,200달러라서...
#Person2#: 월세가 너무 비싸. 더 싼 집으로 이사하는 건 어때?
#Person1#: 그런데 지금 집이 교통편도 좋고...
#Person2#: 교통편보다 절약이 중요해. 그리고 신용카드 몇 장이나 가지고 있어?
#Person1#: 세 장? 할인 혜택 받으려고 만들었는데...
#Person2#: 당장 두 장은 잘라버려. 이자만 해도 엄청 나올 텐데.
#Person1#: 알겠어. 그런데 정말 50달러만...
#Person2#: 일단 식사비부터 줄여야겠다. 외식비가 얼마나 되지?
#Person1#: 일주일에 50달러 정도? 배달 앱으로 자주 시켜먹어서...
#Person2#: 음, 이해는 하지만 아마도 집에서 준비할 수 있는 전자레인지용 식사를 사는 게 낫겠어.
#Person2#: 음, 이해는 하지만 아마도 집에서 준비할 수 있는 전자레인지용 식사를 사는 게 낫겠어.
#Person1#: 음, 그렇게 할 수 있겠네.
#Person2#: 그리고 여가비?
#Person1#: 음, 농구나 영화표, 콘서트 두어 번, 그리고 발레를 배우는데 몇 달러씩 써.
#Person2#: 음, 그게 다 합쳐서 얼마나 드는지 아니? 몇 달러 정도라는 게 정말?
#Person1#: 음, 아... 한 400달러쯤 될 거야.
#Person2#: 대충이랬지? 그러니 돈 문제가 생기는 거야. 그런 데 돈을 막 쓸 수는 없잖아! 그리고 교통비는?
#Person1#: 아, 매일 새 스포츠카로 출근해. 좋은 조건으로 샀거든. 월 할부금도 450달러 밖에 안 돼. 밖에 와서 구경해봐. 같이 드라이브 나가자!
#Person2#: 아니, 얘기 들었으니 충분해. 지출을 줄이지 않으면 파산하게 될 거야. 내 말은, 신용카드를 없애고, 여가비를 절약하며, 차를 팔고 대중교통을 이용해야 해.
#Person1#: 차를 판다고?! 차 없이 데이트를 못 해. 뭐라고 말해야 해? '음, 7시에 버스 정류장에서 만날까?'라니. 말도 안 돼!
#Person2#: 넌 스스로 예산을 세우고 지켜야 해. 그리고 너한테 빌려간 돈부터 갚아. 나한테 50달러 빚졌잖아.
#Person1#: 50달러라니! 잠깐, 지난주에 20달러만 빌렸는데, 어떻게 50달러가 된 거야?
#Person2#: 재정 상담 수수료야. 내 조언은 최소 30달러는 받아야 해.","#Person1#가 #Person2#에게 돈을 빌리려 하자, #Person2#는 #Person1#의 지출 내역을 물어보고 더 저렴한 주거지를 찾고, 신용카드를 없애며, 여가비를 줄이고, 차량을 파는 등 재정 상태를 개선할 것을 제안하며, 재정 상담 비용으로 30달러를 청구합니다.",재정 상담
aug_2531,"#Person1#: Janice, 요즘 무슨 책 읽고 있어? 표지가 좀 어려워 보이는데.
#Person2#: 아, 이건 우리 나라 특허법 관련 서적이야. 회사에서 프로젝트 때문에 공부 중이야.
#Person1#: 오, 특허법? 나도 요즘 그 분야 자료에 관심이 생겼는데. 간단히 설명해줄 수 있어?
#Person2#: 물론이지! 근데 너 어느 부분이 가장 궁금한데? 특허 요건? 출원 절차?
#Person1#: 우선 법의 기본 목적과 구조를 알고 싶어. 역사도 궁금해.
#Person2#: 좋아. 이 법은 기술 보호를 통한 산업 발전을 목표로 해. 생각보다 체계가 잘 잡혀있어.
#Person1#: 완전 우연이다. 사실 이 문제에 대해 정보 좀 교환할 수 있겠다.
#Person2#: 이 법의 목적은 발명을 보호하고 장려하며 과학기술의 발전을 촉진하는 거야. 이 법은 1984년에 발효됐고, 8개의 장과 69개의 조항으로 구성돼 있어.
#Person1#: 외국 회사가 특허를 신청하는 규정도 있어?
#Person2#: 외국 회사는 우리 정부에서 지정한 특허 대리인을 고용해야 해. 이 일은 보통 특허 대리인 부서가 맡지.
#Person1#: 발명 특허권의 기간은 얼마나 돼?
#Person2#: 15년이야.",#Person1#은 Janice에게 그녀가 읽고 있는 책에서 그들의 나라의 특허법에 대해 설명해달라고 요청합니다. 이 과정에서 그들은 이 주제에 대한 정보를 교환합니다.,특허법 논의
aug_2532,"#Person1#: 고든, 도대체 어디 있었어요? 회의가 한 시간 전부터 시작됐다고!
#Person2#: 죄송해요... 버스 정류장에서 이상한 일이 생겼어요.
#Person1#: 또 버스 문제예요? 지난주도 그랬잖아요.
#Person2#: 이번엔 진짜 긴급 상황이었어요! 여러 대를 놓쳤어요.
#Person1#: 지갑 잃어버렸다는 건 오늘 아침에 처음 듣는 얘긴데?
#Person2#: 그게... 아침에 지갑을 찾느라 시간이 더 걸렸어요.
#Person1#: 회의 전에 미리 연락이라도 했어야죠!
#Person2#: 하려고 했는데... 상황이 너무 정신없어서...
#Person1#: 아, 제발요, Gordon. 지금 오후예요. 진짜로 왜 늦었어요?
#Person2#: 음... 지갑을 잃어버렸어요, 그리고...
#Person1#: 지금은 찾았어요?
#Person2#: 네, 다시 찾았어요.
#Person1#: 언제?
#Person2#: 오늘 아침에. 그러니까...
#Person1#: 전 설명이 납득이 안 돼요.
#Person1#: 아, 제발요, Gordon. 지금 오후예요. 진짜로 왜 늦었어요?
#Person2#: 음... 지갑을 잃어버렸어요, 그리고...
#Person1#: 지금은 찾았어요?
#Person2#: 네, 다시 찾았어요.
#Person1#: 언제?
#Person2#: 오늘 아침에. 그러니까...
#Person1#: 전 설명이 납득이 안 돼요.","Gordon은 1시간 넘게 늦었습니다. 그는 #Person1#에게 여러 대의 버스를 놓쳤고 지갑을 잃어버렸다고 했지만, #Person1#은 그의 설명을 납득하지 못합니다.",지각
aug_2533,"#Person1#: 저기요, 종업원님, 자리 하나 더 마련해 주실래요? 친구가 올 거예요.
#Person2#: 잠시만 기다리세요. 여기 준비해 드릴게요.
#Person1#: 아, 그리고 여기 메뉴판 좀 주시겠어요? 친구랑 같이 주문할 거예요.
#Person2#: 네, 바로 준비해 드리겠습니다. 자리도 바로 마련될 거예요!",#Person1#은 종업원에게 친구를 위한 자리를 마련해달라고 부탁하고 요리를 주문합니다.,자리 요청 및 음식 주문
