fname,summary
test_484,"Nick은 처음으로 세탁을 하려고 하지만 비누가 없어 Alice에게 비누를 사라고 조언을 받습니다. Alice는 Nick이 세탁을 처음이라고 놀리지만, Nick은 대만에서 와서 엄마가 모든 것을 해주었다고 설명합니다. Alice는 Nick에게 기계 사용법을 가르쳐 줄 것입니다."
test_485,"#Person1#과 #Person2#는 바쁜 일정을 공유하고, #Person1#은 #Person2#에게 오늘 밤에 전화하라고 요청합니다."
test_486,"#Person1#은 Katie에게 평가서를 보고, 늦게 오는 것과 손님이 없을 때의 행동에 대해 이야기합니다. Katie는 #Person1#의 조언을 수용합니다."
test_487,"#Person1#과 #Person2#는 할아버지의 생신을 맞아 깜짝 파티를 계획하고 있습니다. 그들은 파티를 할 장소, 음식, 선물, 그리고 파티 날짜에 대해 논의합니다."
test_488,"Gian Luca Donatelli와 Gina는 서로의 소개를 하고, Gian Luca는 Gina에게 자신의 친구를 소개합니다."
test_489,"Kathy는 새울음이 시끄럽다고 생각하지만, #Person2#는 새울음이 17년 주기로 발생하며 4~5주 후에는 조용해질 것이라고 설명합니다."
test_490,"#Person2#는 칠면조 샌드위치와 채소 소고기 수프, 다이어트 콜라를 주문합니다. #Person1#은 #Person2#의 주문을 도와주고, #Person2#는 10달러를 지불합니다."
test_491,"James는 David에게 빌려준 검정색 재킷을 기다리고 있으며, James는 카메라 대신 핸드폰으로 사진을 찍을 예정이다. James는 할머니와 할아버지께 드릴 쿠키를 가져가기로 했다."
test_492,"테드는 장인어른과 장모님과 함께 휴가를 가지기 싫어하고, #Person1#은 남편과 함께 중국에 갈 예정이다."
test_493,"#Person1#이 아빠에게 영화를 보러 가자고 제안하고, 아빠는 동의합니다. 그들은 영화를 보고 나서 맥도날드에 가기로 합니다."
test_494,#Person2#는 어젯밤 도둑이 집에 들어와 가구를 모두 훔쳐간 사건을 #Person1#에게 이야기한다.
test_495,Jack은 Charlie에게 학교 끝나고 집에 와서 새로운 게임을 함께 하자고 초대한다. Charlie는 흥미를 보이며 동의한다.
test_496,#Person2#는 시골 음악에 관심을 가지게 된 계기와 라디오 방송국에서 일하게 된 과정을 #Person1#에게 설명합니다.
test_497,"#Person1#은 세탁기 사용법을 Alice에게 묻고, 비누를 구입합니다. Alice는 #Person1#에게 비누를 과도하게 사용하면 기계가 제거하지 못해 먼지가 갇혀 세균이 번식할 수 있다고 설명합니다. #Person1#은 한 번도 세탁을 해본 적이 없으며, 엄마가 모든 것을 해주셨다고 말합니다."
test_498,"Steve는 새로운 집을 찾고 있으며, Matthew는 그의 이웃 Mrs. Thou의 아파트를 보여주기로 했다."
test_499,"Frank는 승진 소식을 Betsy에게 전하고, 그녀를 파티에 초대합니다. Betsy는 파티에 참석할 의향을 보입니다."
